State,Source,Sector,Gas,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
USA.OR,US,Commercial,All GHG,1.923324548,1.903081652,1.692389932,1.84670285,1.749424883,1.820997173,1.93449752,1.926241944,2.006044462,2.07426289,2.117418553,2.195793463,2.112423449,1.788939586,1.772966821,1.878582135,1.868435678,1.896958725,2.04815809,2.069792617,1.905136244,2.003475848,1.816946099,1.861429334,1.808569077,2.002468424,2.135381313,2.543032152,2.437280726,2.578780778,2.393679975
USA.OR,US,Electricity/Heat ,All GHG,1.792197619,3.593390005,4.488016677,4.281898283,5.423241104,2.716791108,3.187210178,2.693523648,6.269637507,6.378874293,7.500785055,8.701170147,6.534352634,8.2433282,8.180514366,8.207810506,6.418830338,9.704285984,10.12780054,8.886695427,9.811208835,6.453068857,6.960025067,9.090686078,7.968950322,8.595602197,7.791471186,7.527391933,8.379616436,10.54842504,8.906129239
USA.OR,US,Bunker Fuels ,All GHG,1.693243946,2.75709837,2.324738125,1.641237066,1.669134485,1.414150682,1.46272866,1.831915157,2.151266606,1.503919122,0.976192436,0.939157604,0.921456127,1.191061127,1.159399459,1.215846773,1.156398057,1.318710531,1.165553497,1.078943641,1.159361715,0.939630081,0.928997848,0.883454912,0.777458397,0.885199532,0.769161491,0.883196708,0.976604162,1.049040038,0.714211637
USA.OR,US,Land-Use Change and Forestry ,All GHG,-51.48203603,-51.68008696,-51.30811915,-39.52594687,-40.8609702,-40.19174975,-41.56637416,-41.13240159,-41.74469622,-42.45312968,-44.05735253,-44.0707325,-44.79066315,-44.69757854,-44.80393656,-45.17510257,-46.07364797,-45.736677,-45.82100027,-45.55072086,-45.20033401,-46.43538868,-47.09985257,-45.89932098,-45.48450056,-45.36663127,-45.95293329,-45.49016341,-44.89117068,-44.24136964,-45.23820299
USA.OR,US,Waste ,All GHG,1.515212325,1.562480953,1.594237539,1.652853239,1.728812745,1.818917242,1.891420828,1.62620447,1.804697623,1.455442323,1.406428464,1.601882349,1.671880404,1.713793829,1.767122605,2.047542382,2.099487958,2.173828824,2.008179286,2.136988458,1.733128612,1.826988385,1.784996686,1.790112575,1.578832679,1.590621167,1.605841007,1.602797838,1.590507831,1.449086714,1.465354218
USA.OR,US,Agriculture ,All GHG,6.376756502,6.195483551,6.11892734,6.426621589,6.323735993,6.812906754,7.0142145,6.979971657,6.870149366,6.343463451,5.771256091,6.179376645,6.846252068,7.136584177,7.211661223,6.82356294,6.757460958,6.793040252,6.790614126,6.412044627,6.651577894,6.849387772,6.417060547,6.821285659,6.608393109,6.342381455,5.954162156,5.954999855,5.929625372,5.988777526,5.923339155
USA.OR,US,Industrial Processes ,All GHG,1.469977423,1.707110871,1.746852345,1.831786358,1.887915813,2.145895362,2.491416837,3.420602161,3.657560542,3.76400005,3.763848874,3.143862348,2.900475006,2.916783054,3.072896393,3.062927863,3.307780947,3.151765806,2.913694278,2.239244789,2.872384827,2.823494939,2.634219854,2.87060932,3.174177249,3.314165159,3.495313455,3.587207891,3.679652903,3.647871062,3.667354375
USA.OR,US,Energy ,All GHG,30.02426259,32.59203341,34.18262097,34.46316804,36.14057694,33.68685708,35.73179618,35.03650478,40.46119859,42.55135359,41.45327869,40.60871554,38.96748604,39.41336387,40.30965028,40.53200927,39.71017756,42.95142569,41.98510853,40.30722428,40.05577021,36.70734389,36.33755311,38.66952604,37.56974026,37.50643547,37.35737765,38.37940197,39.0647093,41.2851252,37.16936892
USA.OR,US,Total excluding LUCF,F-Gas,1.038964288,1.028603649,1.021489113,1.105072696,1.15609859,1.395240838,1.562537327,1.669883072,1.92800982,2.092763264,2.028913726,1.753520889,1.756177032,1.853130053,1.924231529,1.984182993,2.209751123,2.152966065,2.06690175,1.545914823,2.131876929,2.100156312,1.891194834,2.051119086,2.37924106,2.522997793,2.652012685,2.750452906,2.811375594,2.795420037,2.842105565
USA.OR,US,Total excluding LUCF,N2O,4.191124887,4.000588485,3.964357287,4.322662086,4.044170146,4.359665946,4.516288914,4.529833086,4.511660972,3.94441127,3.45837715,3.975644587,4.454992026,4.72829663,4.622727585,4.157996331,4.104689334,4.280219169,4.093425694,3.855716573,4.126894899,4.172122505,3.866443212,4.38819453,4.128819263,3.812377179,3.383016896,3.34845525,3.354083225,3.598003889,3.494030869
USA.OR,US,Total excluding LUCF,CH4,4.462165594,4.541220426,4.578765875,4.648162108,4.898872766,5.160256276,5.201538167,4.979320369,4.96214218,4.588932309,4.560794803,4.643625523,4.848822314,4.890340621,5.099484962,5.371760896,5.379519601,5.303939748,5.266564896,5.306345167,4.874306624,5.126360496,4.873126189,4.78711262,4.570569834,4.638125052,4.675468187,4.716189425,4.666417384,4.378661393,4.342666515
USA.OR,US,Total excluding LUCF,CO2,29.69395407,32.48669623,34.07802592,34.29853234,35.98189998,33.54941338,35.84848394,35.88424654,41.39179315,43.48815257,42.34672644,41.16104588,39.32610215,39.70875763,40.71488643,40.95210223,40.18094737,43.33293559,42.27070388,40.38752559,40.17978309,36.80857568,36.54306596,38.92510736,37.85251314,37.78010323,37.7021965,38.70930997,39.4326192,41.59877518,37.54661372
USA.OR,US,Total including LUCF,All GHG,-12.09582718,-9.622978174,-7.665480958,4.848482357,5.22007129,4.272826687,5.562474191,5.930881473,11.0489099,11.66112973,8.337459596,7.463104381,5.595430368,6.482946388,7.557393943,7.290939887,5.801259457,9.333383573,7.87659595,5.544781298,6.112527526,1.771826307,0.073977619,4.252212615,3.446642733,3.386971985,2.459760976,4.034244143,5.373324726,8.129490859,2.987213681
USA.OR,US,Total excluding LUCF,All GHG,39.38620884,42.05710879,43.64263819,44.37442923,46.08104149,44.46457644,47.12884835,47.06328306,52.79360612,54.11425941,52.39481212,51.53383688,50.38609352,51.18052493,52.3613305,52.46604245,51.87490743,55.07006057,53.69759621,51.09550216,51.31286154,48.20721499,47.17383019,50.15153359,48.93114329,48.75360325,48.41269427,49.52440755,50.2644954,52.3708605,48.22541667
USA.OR,US,Industrial Processes ,F-Gas,1.038964288,1.028603649,1.021489113,1.105072696,1.15609859,1.395240838,1.562537327,1.669883072,1.92800982,2.092763264,2.028913726,1.753520889,1.756177032,1.853130053,1.924231529,1.984182993,2.209751123,2.152966065,2.06690175,1.545914823,2.131876929,2.100156312,1.891194834,2.051119086,2.37924106,2.522997793,2.652012685,2.750452906,2.811375594,2.795420037,2.842105565
USA.OR,US,Industrial Processes ,N2O,0.00479275,0.004184,0.004332,0.00504,0.00549575,0.0050745,0.0055395,0.00523175,0.00461625,0.00584725,0.00523175,0.006155,0.0055395,0.00461625,0.00461625,0.00461625,0.0043085,0.0055395,0.00646275,0.007386,0.0080015,0.008617,0.007386,0.007386,0.003693,0.00400075,0.004924,0.0043085,0.0043085,0.00400075,0.0030775
USA.OR,US,Waste ,CH4,1.346826435,1.391542697,1.420984485,1.478163775,1.547204812,1.630370853,1.600103263,1.394025975,1.475570724,1.095529955,1.176316956,1.36619485,1.429580338,1.480008057,1.541215382,1.825945532,1.886064893,1.957078268,1.782111674,1.953743539,1.542609538,1.635997626,1.591190483,1.593336799,1.3769869,1.383613713,1.39322073,1.387189983,1.36814648,1.227165744,1.242619959
USA.OR,US,Industrial Processes ,CH4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA.OR,US,Electricity/Heat ,N2O,0.012703335,0.018996955,0.022328732,0.020533693,0.024303277,0.014484168,0.01464653,0.012681307,0.023295116,0.022740705,0.024393091,0.026947124,0.02174514,0.026679055,0.018138116,0.02546955,0.01982389,0.028135002,0.024228416,0.020941449,0.024384726,0.019081724,0.016870167,0.022879752,0.020707633,0.017208889,0.015129394,0.013565917,0.013797656,0.019163459,0.014742441
USA.OR,US,Residential,N2O,0.011366304,0.011821413,0.011892369,0.014532074,0.013857075,0.013622337,0.014124175,0.012203297,0.011110313,0.011657197,0.012365638,0.018629509,0.01880051,0.019514372,0.019584918,0.01351838,0.012174695,0.013115162,0.014683816,0.020408339,0.021360005,0.020936884,0.017592358,0.022489801,0.022609147,0.025074852,0.02549604,0.027351423,0.029410204,0.03284199,0.026427609
USA.OR,US,Commercial,N2O,0.00474734,0.00451737,0.003970588,0.004485666,0.003304927,0.003551364,0.003545747,0.003584073,0.003515223,0.003460081,0.003745112,0.00516884,0.005067648,0.004628554,0.004484966,0.003428857,0.003254994,0.003310124,0.00365848,0.004440844,0.00431763,0.004104193,0.003520807,0.003814245,0.003954296,0.005526881,0.006455127,0.007355305,0.006905617,0.007245891,0.007155209
USA.OR,US,Transportation ,N2O,0.551901184,0.567342784,0.623588184,0.674362098,0.684234205,0.701080877,0.709659065,0.749208117,0.745605383,0.724432,0.70144825,0.651128971,0.622043226,0.596597195,0.560323567,0.515947042,0.491101608,0.463519513,0.4215309,0.392755582,0.380823395,0.396623225,0.338095799,0.316265676,0.277342214,0.254624672,0.241368544,0.227509502,0.215790785,0.222452341,0.185418913
USA.OR,US,Industry,N2O,0.052612622,0.050158964,0.04052378,0.036258487,0.037497704,0.037601001,0.043500666,0.046420889,0.040969269,0.037134838,0.039966098,0.038492397,0.0329753,0.025313178,0.034804326,0.034278497,0.036383012,0.036759145,0.03244554,0.03097255,0.035934946,0.036379643,0.042758186,0.047877722,0.047157252,0.05265701,0.047347912,0.052907541,0.051798761,0.049773482,0.050277772
USA.OR,US,Fugitive Emissions ,N2O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA.OR,US,Agriculture ,N2O,3.471191211,3.258752245,3.170433594,3.479031474,3.184086649,3.491149352,3.627377919,3.603123553,3.579842426,3.034316581,2.568185463,3.127446721,3.644270181,3.943844253,3.872443144,3.453009057,3.427196977,3.619886539,3.481729572,3.271607533,3.544582499,3.580770046,3.331507578,3.85812857,3.637597262,3.334983382,2.922234352,2.89260398,2.907435204,3.138022109,3.080691019
USA.OR,US,Land-Use Change and Forestry ,N2O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA.OR,US,Waste ,N2O,0.086602892,0.088998754,0.09162004,0.093458594,0.09688631,0.098176846,0.103434812,0.102611851,0.107323241,0.110669868,0.108273498,0.107831025,0.110090021,0.111720023,0.11294855,0.112344948,0.114754158,0.115493684,0.115148969,0.114590276,0.115491698,0.11422679,0.116098315,0.116738764,0.11945146,0.122301493,0.124985527,0.127161583,0.128944998,0.128504617,0.129317906
USA.OR,US,Industrial Processes ,CO2,0.431013135,0.678507221,0.725363231,0.726713662,0.731817223,0.750654523,0.92887951,1.750719089,1.729550722,1.671236786,1.734935149,1.390341459,1.144297974,1.063653001,1.148664864,1.07874487,1.098029824,0.998799741,0.846792528,0.693329966,0.740507899,0.723338628,0.74302502,0.819490234,0.794936189,0.791167366,0.843300771,0.836754985,0.868277309,0.852451025,0.825248809
USA.OR,US,Total including LUCF,CO2,-21.78808195,-19.19339073,-17.23009323,-5.227414532,-4.879070212,-6.642336374,-5.717890218,-5.248155055,-0.352903068,1.035022889,-1.710626083,-2.909686618,-5.464561004,-4.988820915,-4.089050133,-4.223000333,-5.892700601,-2.40374141,-3.550296389,-5.163195265,-5.020550926,-9.626813005,-10.55678662,-6.974213622,-7.631987425,-7.586528039,-8.250736791,-6.780853437,-5.458551478,-2.64259446,-7.691589268
USA.OR,US,Total including LUCF,CH4,4.462165594,4.541220426,4.578765875,4.648162108,4.898872766,5.160256276,5.201538167,4.979320369,4.96214218,4.588932309,4.560794803,4.643625523,4.848822314,4.890340621,5.099484962,5.371760896,5.379519601,5.303939748,5.266564896,5.306345167,4.874306624,5.126360496,4.873126189,4.78711262,4.570569834,4.638125052,4.675468187,4.716189425,4.666417384,4.378661393,4.342666515
USA.OR,US,Total including LUCF,N2O,4.191124887,4.000588485,3.964357287,4.322662086,4.044170146,4.359665946,4.516288914,4.529833086,4.511660972,3.94441127,3.45837715,3.975644587,4.454992026,4.72829663,4.622727585,4.157996331,4.104689334,4.280219169,4.093425694,3.855716573,4.126894899,4.172122505,3.866443212,4.38819453,4.128819263,3.812377179,3.383016896,3.34845525,3.354083225,3.598003889,3.494030869
USA.OR,US,Total including LUCF,F-Gas,1.038964288,1.028603649,1.021489113,1.105072696,1.15609859,1.395240838,1.562537327,1.669883072,1.92800982,2.092763264,2.028913726,1.753520889,1.756177032,1.853130053,1.924231529,1.984182993,2.209751123,2.152966065,2.06690175,1.545914823,2.131876929,2.100156312,1.891194834,2.051119086,2.37924106,2.522997793,2.652012685,2.750452906,2.811375594,2.795420037,2.842105565
USA.PA,US,Electricity/Heat ,CO2,105.7463542,104.4346488,104.7539002,107.5016614,103.6397769,106.8170126,111.8041091,113.2821065,116.1712676,112.2035011,119.8566563,109.6442586,117.3872188,118.0426725,121.0190304,125.7495617,125.0016839,127.4599545,121.9538173,114.4419621,120.8006145,115.282385,108.2035289,106.8232169,99.684274,88.5556796,82.63207472,77.03752233,74.85094493,75.0933807,70.04566412
USA.PA,US,Residential,CO2,23.64665931,23.87480214,25.46755477,26.19181004,25.84121744,24.97748285,26.14754617,24.70251545,21.096742,23.51921679,25.69671014,24.44711763,23.79036604,26.38681866,25.25945858,23.89894775,20.24595976,21.70910636,25.4248037,19.8642996,20.21473919,19.45601279,17.26895489,20.0176127,22.31617428,20.74780323,18.47866252,18.53087583,21.65014885,19.52228432,17.80933184
USA.PA,US,Commercial,CO2,13.19783587,13.18642518,14.10675907,13.26082742,14.30546212,14.13236358,14.31788919,13.53882125,11.98606159,12.12962361,12.86128424,12.6359515,12.63649385,13.34772136,12.89889325,12.86017708,11.71328762,12.37577673,11.65202019,10.79581751,10.52773649,10.30153614,9.040244385,10.46604063,11.20407296,11.44075635,10.56953301,10.8483407,12.11762242,11.87590641,10.66949012
USA.PA,US,Industry,CO2,36.45749693,34.33072911,35.91224252,35.10140106,34.32992595,34.95175909,33.99939837,33.93303585,31.43557945,32.56279221,32.12844245,31.2239299,30.49750907,31.17718606,34.81234239,31.84886194,31.7079788,29.69590174,29.90036165,26.17809342,28.84668936,29.29249414,31.14573048,35.40636635,37.01277703,37.50104547,35.33292262,36.24173713,38.12236581,37.83943421,32.96579304
USA.PA,US,Transportation ,CO2,56.60583013,56.14247459,57.53358333,59.26388927,59.65728088,60.71097417,60.76897609,62.42746104,63.77176499,64.98965616,67.76891359,67.68870042,68.12367595,67.28766235,68.34731218,69.24863941,69.08441986,68.7687128,63.43398812,62.97265763,62.71090839,62.58233074,61.38793544,61.2002177,61.1303229,59.74958244,58.70857854,59.26282198,59.11192887,59.91956002,51.79058404
USA.PA,US,Land-Use Change and Forestry ,CO2,-35.01932931,-35.09785973,-34.50220428,-32.06724329,-33.48681898,-32.09509656,-33.15761223,-32.16203924,-32.45124256,-32.75048288,-34.21144941,-33.71513677,-34.11746029,-33.43666784,-33.04863386,-33.03369735,-33.64467794,-32.7480483,-32.35179094,-31.55580903,-30.58124617,-31.56825243,-31.76189089,-29.69427637,-28.59879079,-28.68739998,-29.46662583,-29.0350961,-28.44277237,-27.77912957,-28.98138957
USA.PA,US,Fugitive Emissions ,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA.PA,US,Agriculture ,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA.PA,US,Waste ,CO2,0.222301061,0.982860182,1.094613425,0.580282829,0.783013468,0.670475222,0.631790164,0.956550408,0.995411538,0.85501494,1.059325721,1.044948995,1.01508816,1.083476348,1.18653441,1.579775652,1.898711808,1.936393011,2.108475062,1.305070097,1.426210668,1.4592219,1.477165059,1.521439854,1.566250392,1.610192861,1.665866788,1.681293178,1.775770469,1.775770469,1.775770469
USA.PA,US,Bunker Fuels ,CO2,2.930575545,3.267786158,3.171813791,2.830738746,2.766528338,2.474899097,2.112396476,3.218519211,3.984164979,3.365765808,3.095078329,2.707357815,2.588554599,2.94203957,3.101088397,3.313977356,3.12629246,2.746299608,2.775523701,2.278873276,1.80157441,1.707989596,1.949727082,1.910101983,1.867026402,1.753633969,1.760925897,1.737002023,1.848117672,1.891380662,0.910608278
USA.PA,US,Electricity/Heat ,CH4,0.033354424,0.032104145,0.031651524,0.034093324,0.0334633,0.032991907,0.034326604,0.034147184,0.035818392,0.033986901,0.036559866,0.033666821,0.036452827,0.03688496,0.037597636,0.039463812,0.036436566,0.038009659,0.03724628,0.035149892,0.037076207,0.035817645,0.033493952,0.032383227,0.030531911,0.028044757,0.02697078,0.025712591,0.025538161,0.02667082,0.02688334
USA.PA,US,Residential,CH4,0.29764072,0.305937794,0.325845647,0.28778525,0.269191449,0.263040173,0.266070498,0.19030031,0.162470428,0.169868963,0.183254073,0.172570603,0.169068854,0.184787262,0.180278718,0.184929723,0.163754093,0.180260013,0.192884451,0.225412937,0.239313121,0.231378976,0.19585321,0.24846314,0.257168915,0.305024167,0.251733719,0.248334666,0.310009807,0.290897646,0.249617833
USA.PA,US,Commercial,CH4,0.055190068,0.055862092,0.059211316,0.058538929,0.060719706,0.05995777,0.061143165,0.051474184,0.045555198,0.046262325,0.049559955,0.048630054,0.049525538,0.05160757,0.050193253,0.051202163,0.046986025,0.049209464,0.048582524,0.051659318,0.050639294,0.049060675,0.042800154,0.049444865,0.052277317,0.065872006,0.062971186,0.064337003,0.068885692,0.064965688,0.06344596
USA.PA,US,Industry,CH4,0.130977507,0.118219938,0.127020782,0.060472716,0.060569002,0.063863472,0.068711819,0.141753244,0.062046032,0.063547189,0.061847043,0.06113395,0.054913496,0.055850926,0.058221999,0.055842719,0.053364416,0.052156722,0.05123252,0.045840188,0.05422299,0.057800331,0.056328739,0.061841679,0.059874176,0.057480273,0.056321579,0.054224022,0.052241365,0.050289652,0.047398711
USA.PA,US,Transportation ,CH4,0.257377422,0.255227031,0.25649317,0.244263521,0.238107943,0.229763772,0.218325314,0.217349572,0.214717114,0.185360999,0.167586895,0.152671881,0.143202283,0.138630135,0.133056598,0.127078333,0.117793677,0.100469835,0.094163976,0.082711449,0.088978638,0.070492306,0.082322606,0.078012271,0.071975771,0.06360376,0.062210368,0.058916059,0.056667543,0.060168646,0.049668361
USA.PA,US,Fugitive Emissions ,CH4,14.33128411,14.35129205,15.23194369,16.52624694,15.56902566,16.4665121,16.82288152,18.80054748,17.96000268,15.14959826,16.44398101,15.81852835,14.99599679,15.06993776,15.06567708,14.52659498,13.53858224,15.71987115,16.54616476,17.65749132,16.56273498,15.64939915,15.73840657,17.16738822,17.19513875,7.942838106,7.746349281,7.778705955,7.814694113,7.87240673,7.732221492
USA.PA,US,Agriculture ,CH4,4.249506959,4.269534016,4.304564014,4.292157411,4.176939839,4.146410759,4.121958116,4.144952214,4.214163569,4.297593096,4.272164125,4.285867477,4.350579976,4.323415237,4.183439941,4.349752638,4.308187205,4.515367021,4.514468231,4.496364393,4.661586153,4.680040618,4.728405745,4.771583794,4.817669276,4.849158332,5.009442465,5.042915589,5.12596933,4.94342991,4.768409121
USA.PA,US,Land-Use Change and Forestry ,CH4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA.PA,US,Fugitive Emissions ,All GHG,14.33128411,14.35129205,15.23194369,16.52624694,15.56902566,16.4665121,16.82288152,18.80054748,17.96000268,15.14959826,16.44398101,15.81852835,14.99599679,15.06993776,15.06567708,14.52659498,13.53858224,15.71987115,16.54616476,17.65749132,16.56273498,15.64939915,15.73840657,17.16738822,17.19513875,7.942838106,7.746349281,7.778705955,7.814694113,7.87240673,7.732221492
USA.PA,US,Transportation ,All GHG,58.62693022,58.26535377,59.76344136,61.50489326,61.93349666,63.02834117,63.10483714,64.78240444,66.13741475,67.19608443,69.88899999,69.69246778,70.02892896,69.13100144,70.07639374,70.8565237,70.59427995,70.09169142,64.6578271,64.03137561,63.82080624,63.51157921,62.36224235,62.10988866,61.97250597,60.47270455,59.38891179,59.89886202,59.70851168,60.55137685,52.29210556
USA.PA,US,Industry,All GHG,36.82303263,34.65984569,36.26629816,35.26923072,34.49765877,35.1272754,34.18760085,34.3246709,31.60569913,32.73687833,32.29800573,31.39270717,30.6491638,31.33212928,34.97379527,32.0040876,31.85698191,29.84146915,30.04289115,26.30503897,28.99546959,29.44978402,31.29770418,35.57257057,37.17320764,37.65510193,35.48279762,36.38597048,38.26076448,37.97097812,33.08836037
USA.PA,US,Residential,All GHG,24.00728627,24.24551294,25.86122347,26.54408269,26.1724683,25.30108904,26.47617963,24.94171963,21.30209363,23.73569442,25.9308019,24.66823152,24.00693745,26.62355174,25.4910337,24.13399241,20.45322226,21.93551575,25.67471336,20.14165411,20.50929479,19.74026129,17.50988411,20.3212922,22.63206818,21.11807119,18.7849192,18.83299339,22.02651588,19.87410073,18.11143467
USA.PA,US,Commercial,All GHG,13.28067428,13.27070843,14.19671023,13.34686318,14.3952431,14.22068977,14.40602579,13.61659768,12.05337429,12.19607553,12.93321321,12.70697703,12.70776269,13.42199935,12.97139441,12.93327113,11.78071934,12.44604493,11.71780598,10.86356373,10.59399846,10.36549174,9.095600325,10.52955019,11.2712482,11.52470565,10.64924605,10.92974407,12.20487083,11.95847087,10.74928196
USA.PA,US,Electricity/Heat ,All GHG,106.2656869,104.9491057,105.2708784,108.0294706,104.1449631,107.3374132,112.3520303,113.8404418,116.7394633,112.752813,120.4468112,110.1841515,117.9614137,118.6173174,121.6003832,126.3529474,125.6017906,128.0632726,122.5333138,114.9673557,121.3503064,115.7908259,108.6542895,107.2720874,100.0909637,88.89622835,82.93022741,77.30268322,75.10202606,75.31709148,70.21022578
USA.PA,US,Bunker Fuels ,All GHG,2.930575545,3.267786158,3.171813791,2.830738746,2.766528338,2.474899097,2.112396476,3.218519211,3.984164979,3.365765808,3.095078329,2.707357815,2.588554599,2.94203957,3.101088397,3.313977356,3.12629246,2.746299608,2.775523701,2.278873276,1.80157441,1.707989596,1.949727082,1.910101983,1.867026402,1.753633969,1.760925897,1.737002023,1.848117672,1.891380662,0.910608278
USA.PA,US,Land-Use Change and Forestry ,All GHG,-35.01932931,-35.09785973,-34.50220428,-32.06724329,-33.48681898,-32.09509656,-33.15761223,-32.16203924,-32.45124256,-32.75048288,-34.21144941,-33.71513677,-34.11746029,-33.43666784,-33.04863386,-33.03369735,-33.64467794,-32.7480483,-32.35179094,-31.55580903,-30.58124617,-31.56825243,-31.76189089,-29.69427637,-28.59879079,-28.68739998,-29.46662583,-29.0350961,-28.44277237,-27.77912957,-28.98138957
USA.PA,US,Waste ,All GHG,7.815967619,8.805082456,8.991906052,8.410864358,8.704711284,8.504986018,8.395430116,8.642223478,8.2098518,6.900761555,7.036346251,5.322270585,4.886263908,4.745900719,5.193060473,4.737557366,3.840402664,3.896942799,4.084311362,3.282624333,3.410447753,3.441484859,3.467021494,3.514094201,3.567266842,3.617373249,3.677153184,3.697792107,3.800966232,3.80034067,3.803427574
USA.PA,US,Agriculture ,All GHG,8.373085261,8.063591755,8.317976044,8.674115485,8.127733701,8.07648749,8.209551006,8.119858493,8.27926406,7.960128525,8.063721839,8.123051017,8.133357619,8.025528043,8.089514297,8.071955472,8.074090549,8.60487606,8.518851009,8.655490926,8.734500808,8.615643526,8.625031668,9.390805609,9.745184855,9.630621456,9.389211785,9.497367116,9.606528323,9.793834138,9.512787809
USA.PA,US,Industrial Processes ,All GHG,5.135241554,4.993202286,5.252346063,5.277315263,5.960546517,6.982770581,7.235086598,14.6953116,14.88254204,15.29398433,14.75267118,12.64143455,13.00282384,12.42691958,13.49335695,12.98081413,13.20648224,13.01747783,12.80288498,11.94414934,12.44263784,13.18939512,12.11192888,13.18717449,12.26041262,12.31918863,12.15901843,11.86039527,11.62659651,12.26749236,12.12019364
USA.PA,US,Energy ,All GHG,253.3348944,249.7418186,256.5904953,261.2207874,256.7128556,261.4813207,267.3495552,270.3063819,265.7980478,263.767144,277.941813,264.4630634,270.3502034,274.195937,280.1786774,280.8074172,273.8255763,278.097865,271.1727162,253.9664794,261.8326105,254.5073414,244.658127,252.9727773,250.3351324,227.6096498,214.9824514,211.1289591,215.117383,213.5444248,192.1836298
USA.PA,US,Total excluding LUCF,F-Gas,1.178207095,1.145054367,1.181054659,1.337761831,1.597962147,2.188990589,2.579395642,2.928818511,3.124104388,3.341758597,3.418197914,3.504655402,3.578132329,3.691547881,3.78950552,3.914490355,4.089218658,4.316101748,4.591357576,5.196435243,5.243379267,6.042183035,5.113267019,5.799477226,4.917274103,4.996282287,5.029802065,5.016700987,5.03431692,5.140659191,5.21112463
USA.PA,US,Total excluding LUCF,N2O,7.054573453,6.833449684,7.192194416,7.44988354,7.050660734,7.091766251,7.3148862,7.354862644,7.318238862,6.774962635,6.882079964,6.769927314,6.648115053,6.523683222,6.633705201,6.351632518,6.306436835,6.462471489,6.262492212,6.177794013,6.177225059,5.833139934,5.762241269,6.444446248,6.65701075,6.346641523,5.849029753,5.848945246,5.838681294,6.195994919,5.894719746
USA.PA,US,Total excluding LUCF,CH4,26.59289633,26.82510309,27.83952967,28.95601173,27.93796308,28.71096041,28.969941,30.8731108,29.51209763,25.59326656,26.78846876,24.45355063,23.27135798,23.11814528,23.30397584,22.07933394,19.78159086,22.19136725,23.03992036,24.16890033,23.27343534,22.35734915,22.46437971,23.99833669,24.07670183,14.90594301,14.81214837,14.87258196,15.05741495,14.91626853,14.54849184
USA.PA,US,Total excluding LUCF,CO2,239.8335119,236.8000879,242.9399447,245.8394254,242.9192611,247.0538475,252.3254001,260.6069835,257.2152648,258.2120306,270.7058057,255.8216862,262.8750434,266.0609089,273.2274226,274.2522873,268.7693054,270.6472212,262.6849934,242.3056144,251.7261572,245.5211927,235.522221,242.8225914,240.2570101,226.9279663,214.5168546,210.4462854,214.2210609,213.1531693,191.9657026
USA.PA,US,Total including LUCF,All GHG,239.6398595,236.5058353,244.6505192,251.5158392,246.0190281,252.9504682,258.0320107,269.6017363,264.7184631,261.1715355,273.5831029,256.8346828,262.2551884,265.9576175,273.9059753,273.5640468,265.3018738,270.8691134,264.2269726,246.292935,255.8389507,248.1856124,237.1002181,249.3705752,247.309206,224.4894331,210.7412089,207.1494175,211.7087017,211.6269624,188.6386493
USA.PA,US,Total excluding LUCF,All GHG,274.6591888,271.6036951,279.1527235,283.5830825,279.5058471,285.0455647,291.1896229,301.7637755,297.1697057,293.9220184,307.7945523,290.5498195,296.3726487,299.3942853,306.9546092,306.5977441,298.9465517,303.6171617,296.5787636,277.848744,286.4201969,279.7538649,268.862109,279.0648516,275.9079968,253.1768331,240.2078348,236.1845136,240.1514741,239.4060919,217.6200389
USA.PA,US,Industrial Processes ,F-Gas,1.178207095,1.145054367,1.181054659,1.337761831,1.597962147,2.188990589,2.579395642,2.928818511,3.124104388,3.341758597,3.418197914,3.504655402,3.578132329,3.691547881,3.78950552,3.914490355,4.089218658,4.316101748,4.591357576,5.196435243,5.243379267,6.042183035,5.113267019,5.799477226,4.917274103,4.996282287,5.029802065,5.016700987,5.03431692,5.140659191,5.21112463
USA.PA,US,Industrial Processes ,N2O,3.087565147,3.155796138,3.157713165,3.167349729,3.196926851,3.182494171,3.272677147,3.333010931,2.230165936,2.462639112,3.6992702,4.119441089,4.216979706,4.395425507,4.589991498,4.827800752,5.151246586,5.457262994,5.762457975,5.933104666,4.61779663,6.393985415,6.511757393,6.412216658,7.016228398,7.26180551,7.081132049,7.127721782,7.176705057,7.246403221,7.117354235
